,ID,text,type,tags,rating,num_ratings,link
6827,15603,"Why did Eve bite the forbidden apple? Because it tasted better than Adam's banana. 


",,"food, sex",66.12,295.0,
6828,15604,"My annual performance review says I lack ""passion & intensity"", guess management hasn't seen me alone with a Big Mac.",,"food, motivational, work",66.1,91.0,
6829,15605,"Behind every fat woman there is a beautiful woman. No seriously, your in the way.",,"beauty, fat, insults, women",66.09,769.0,
6830,15606,I can feel my personality turning a dull shade of grey when I talk to you.,,insults,66.09,63.0,
6831,15607,"A woman participating in a survey was asked how she felt about condoms. She said, ""Depends on what's in it for me.""",,"men, sex, women",66.07,108.0,
6832,15608,I'm new in town. Could you give me directions to your apartment?,,flirty,66.07,108.0,
6833,15609,Marriage is the main reason for divorce.,,"life, marriage",66.03,118.0,
6834,15610,"Shock me, say something intelligent.",,"insults, intelligence",66.02,148.0,
6835,15611,"Get married early in the morning. That way, if it doesn't work out, you haven't wasted a whole day.",,"marriage, Valentines",65.99,41.0,
6836,15612,"When your kids are little you're a superhero. When they're teens you're a super villain. After that, your only power is invisibility.",,"kids, time",65.97,52.0,
6837,15613,Five Secrets of Successful People:1. Don't 2. Tell 3. Anyone 4. Your 5. Secrets,,"motivational, people, success",65.97,52.0,
6838,15614,What did the little Mexican boy get for christmas? My bike.,,"Christmas, racist",65.96,2232.0,
6839,15615,"You're so fat, you could sell shade.",,"insults, sarcastic",65.93,187.0,
6840,15616,"Unfortunately, but sometimes a woman can't find herself a man. She doesn't like the drunken ones, and the sober ones doesn't like her.",,"alcohol, men, women",65.9,87.0,
6841,15617,Only a widow can say exactly where her husband is.,,"love, marriage, men",65.87,59.0,
6842,15618,"Tell me what you need, and I'll tell you how to get along without it. ",,"attitude, sarcastic",65.87,59.0,
6843,15619,"If you can't say something nice, say it to your husband... he's not listening anyway.",,"life, marriage, men",65.87,59.0,
6844,15620,"It used to be only death and taxes were inevitable. Now, of course, there's shipping and handling, too. ",,"death, life, money",65.87,59.0,
6845,15621,The only reason the term 'Ladies first' was invented was for the guy to check out the woman's ass.,,"dirty, men, women",65.82,209.0,
6846,15622,Fishermen are reel men.,,puns,65.8,225.0,
6847,15623,Why didn't the man report his stolen credit card? The thief was spending less then his wife.,,"marriage, money, women",65.74,48.0,
6848,15624,Those of you who think you know it all are damn annoying to those of us who do!,,"attitude, sarcastic",65.69,83.0,
6849,15625,"Did you get those yoga pants on sale? Because at my house they're 100% off,


",,"dirty, flirty, sex",65.68,332.0,
6850,15626,A diplomat is someone who can tell you to go to hell in such a way that you will look forward to the trip.,,,65.66,17.0,
6851,15627,What is the one thing that all men at singles bars have in common? They're married.,,"marriage, men",65.66,17.0,
6852,15628,A psychiatrist asks a lot of expensive questions which your wife asks for nothing.,,marriage,65.66,17.0,
6853,15629,The trouble with being punctual is that nobody's there to appreciate it.,,life,65.66,17.0,
6854,15630,Better to understand a little than to misunderstand a lot. ,,attitude,65.66,17.0,
6855,15631,"I'll be Burger King and you be McDonald's. I'll have it my way, and you'll be lovin' it.",,flirty,65.64,143.0,
6856,15632,Stupidity comes in all shapes and sizes. Some of them even look like people.,,"life, people, rude",65.63,55.0,
6857,15633,"I always wanted to be somebody, but now I realize I should have been more specific.",,life,65.61,33.0,
6858,15634,The end of a relationship isn't the worst thing. It's worse when it doesn't end after the end.,,"life, love, men, women",65.61,33.0,
6859,15635,If you are here - who is running hell?,,"attitude, sarcastic",65.6,69.0,
6860,15636,"They say you are what you eat, so lay off the nuts.",,sarcastic,65.54,86.0,
6861,15637,What do you call people who are afraid of Santa Claus? Claustrophobic,,"Christmas, puns",65.51,495.0,
6862,15638,Everything becomes 100 times louder when you're trying not to wake someone up.,,life,65.5,44.0,
6863,15639,"If you want breakfast in bed, sleep in the kitchen.",,"marriage, women",65.5,44.0,
6864,15640,"If shit was music, you'd be an orchestra.",,insults,65.49,96.0,
6865,15641,"You are not as bad as people say, you are much, much worse.",,"insults, sarcastic",65.48,106.0,
6866,15642,I could be a morning person. If morning started around noon.,,"life, time",65.45,29.0,
6867,15643,"You'd think that with NSA reading our tweets all the time,  they could star or retweet some of the good ones.",,IT,65.45,29.0,
6868,15644,"If you're going through Hell, keep going.",,"attitude, life, motivational",65.45,29.0,
6869,15645,"Before I buy a leaf blower I want to make sure I understand the rules. We just blow the leaves at each other's houses, right?",,"attitude, work",65.45,29.0,
6870,15646,"A healthy sleep not only makes your life longer, but also shortens the workday.",,"attitude, health, life, work",65.45,29.0,
6871,15647,"As the joker said, if you are good at something why do it for free...",,"life, money, sarcastic",65.38,99.0,
6872,15648,Is your name Wi-Fi? Because I'm feeling a connection.,,"IT, love",65.37,51.0,
6873,15649,What's the difference between a blonde and a mosquito? A mosquito stops sucking when you smack it.,,"animal, blonde, dirty",65.36,332.0,
6874,15650,I don't have a Fitbit. But I have a couple of fat bits.,,sport,65.36,21.0,
6875,15651,Remember: What dad really wants is a nap. Really.,,"Father's Day, life",65.36,21.0,
6876,15652,I had amnesia once - maybe twice.,,life,65.36,21.0,
6877,15653,Why is it that most nudists are people you don't want to see naked?,,"life, people",65.36,21.0,
6878,15654,"By the time you learn the rules of life, you're too old to play the game.",,"life, time",65.36,21.0,
6879,15655,"I might drive you crazy, but at least I'll take the scenic route.",,attitude,65.36,21.0,
6880,15656,"If a man talks dirty to a woman, that's sexual harassment. If a woman talks dirty to a man, that'll be $6.50 a minute.",,"communication, dirty, men, money, women",65.36,21.0,
6881,15657,The key to every relationship is honesty. Honesty. Honesty. Honesty. Honesty. ...Gonna keep typing this until she stops looking over my shoulder.,,"love, women",65.36,65.0,
6882,15658,The hardest part of any relationship is when it's not your turn to talk.,,"communication, love",65.36,65.0,
6883,15659,My hope for you is that you someday find the end of your sentence,,"attitude, stupid",65.35,25.0,
6884,15660,Nobody's perfect. I'm a nobody.,,life,65.35,25.0,
6885,15661,"Age is an issue of mind over matter. If you don't mind, it doesn't matter.",,retirement,65.35,25.0,
6886,15662,"Join The Army, visit exotic places, meet strange people, then kill them.",,"fighting, life",65.35,25.0,
6887,15663,What does a baby computer call its father? Data.,,IT,65.35,25.0,
6888,15664,Some people feel the rain. Others just get wet.,,"life, people",65.35,25.0,
6889,15665,"Mostly men lie before the elections, sex and after fishing.",,"attitude, life, men",65.35,25.0,
6890,15666,"The five most essential words for a healthy, vital relationship ""I apologize"" and ""You are right.""",,"life, marriage, men",65.35,25.0,
6891,15667,"Why did the blonde stare at a frozen orange juice can for 2 hours? Because it said ""concentrate""! ",,blonde,65.34,58.0,
6892,15668,For my next trick I need a condom and a volunteer...,,"flirty, sex",65.3,177.0,
6893,15669,"Don't forget that alcohol helps to remove the stress, the bra, the panties and many other problems.",,"alcohol, life",65.27,92.0,
6894,15670,"I saw a guy on his motorcycle and the back of his shirt said ""If you can read this the b*tch fell off.""",,"attitude, life, motorcycle",65.27,92.0,
6895,15671,What's a mixed feeling? When you see your mother-in-law backing off a cliff in your new car. ,,"car, dirty",65.24,138.0,
6896,15672, Did you hear about the guy who died of a Viagra overdose? They couldn't close his casket.,,"dirty, life, sex",65.24,199.0,
6897,15673,"I grew a beard thinking it would say ""Distinguished Gentleman."" Instead, turns out it says, ""Senior Discount, Please!""",,"age, attitude",65.24,40.0,
6898,15674,"Change is inevitable, except from a vending machine.",,,65.24,40.0,
6899,15675,Identity theft is the most diabolical way someone can compliment you on doing a good job at life.,,"attitude, life, success",65.24,40.0,
6900,15676,A hole was found in the wall of a nudist camp. The police are looking into it.,,puns,65.22,503.0,
6901,15677,Did Noah include termites on the ark?,,"animal, christian",65.17,85.0,
6902,15678,Aging gracefully is like the nice way of saying you're slowly looking worse.,,"age, rude",65.14,68.0,
6903,15679,Just because you have one doesn't mean you have to act like one.,,"dirty, insults, men",65.13,211.0,
6904,15680,It's scary to think that people like you are graduating from college.,,insults,65.09,61.0,
6905,15681,"Somewhere an elderly lady reads a book on how to use the internet, while a young boy googles ""how to read a book"".",,"kids, retirement",65.06,54.0,
6906,15682,"I put the ""fun"" in dysfunctional. ",,puns,65.01,512.0,
6907,15683,I never admit or deny anything it makes things more interesting.,,attitude,64.97,36.0,
6908,15684,I need a new bank account. This one has run out of money.,,money,64.97,36.0,
6909,15685,A study of economics usually reveals that the best time to buy anything was last year.,,"life, money",64.97,36.0,
6910,15686,Every time someone calls me fat I get so depress I cut myself... a piece of cake.,,"attitude, fat, insults, life",64.92,550.0,
6911,15687,"Well, here I am! What are your other two wishes?",,flirty,64.92,91.0,
6912,15688,Last time I got caught stealing a calendar I got 12 months.,,"puns, time",64.89,358.0,
6913,15689,What did the blonde say when she saw Cheerios? Donut seeds.,,blonde,64.81,94.0,
6914,15690,"Never get into fights with ugly people, they have nothing to lose.",,"fighting, people, ugly",64.79,43.0,
6915,15691,What do men and mascara have in common? They both run at the first sign of emotion.,,men,64.79,43.0,
6916,15692,"I get plenty of exercise - jumping to conclusions, pushing my luck, and dodging deadlines.",,"attitude, work",64.79,43.0,
6917,15693,"I was going to quit all my bad habits for the new year, but then I remembered that nobody likes a quitter.",,"attitude, life, New Year",64.79,74.0,
6918,15694,Maybe you need a ladder to climb out of my business?,,"life, sarcastic",64.79,74.0,
6919,15695,Why did the bee get married? Because he found his honey.,,"animal, marriage, puns",64.76,460.0,
6920,15696,"If tomatoes are technically a fruit, is ketchup technically a smoothie?",,life,64.69,32.0,
6921,15697,Which day do chickens hate the most? Friday.,,"animal, hate, puns",64.67,591.0,
6922,15698,"We can't help everyone, but everyone can help someone.",,"christian, motivational",64.67,67.0,
6923,15699,Weddings and funerals are the same because I love going but I don't want them to be about me.,,"sarcastic, wedding",64.67,67.0,
6924,15700,Never test the depth of the water with both feet.,,,64.61,12.0,
6925,15701,"My opinions may have changed, but not the fact that I am right.",,,64.61,12.0,
6926,15702,Don't tell me I don't know the difference between right & wrong. Wrong is the fun one.,,life,64.61,12.0,
6927,15703,For every action there is an equal and opposite criticism.,,life,64.61,12.0,
6928,15704,I'm out of bed and dressed. What more do you want?,,life,64.61,12.0,
